cd_fcu;CMAET60;CMAST60;CMATT60;CMACT60;year;nm_fcu;cd_mun;nm_mun
13026030152;NA;NA;NA;NA;NA;Colônia Santo Antônio;1302603;Manaus
13026030153;NA;NA;NA;NA;NA;Compensa I;1302603;Manaus
13026030154;NA;NA;NA;NA;NA;Comunidade Avenida da Floresta;1302603;Manaus
13026030155;NA;NA;NA;NA;NA;Comunidade Bairro dos Céus;1302603;Manaus
13026030157;NA;NA;NA;NA;NA;Comunidade do Beco Tapajós;1302603;Manaus
13026030158;NA;NA;NA;NA;NA;Comunidade do Conjunto Cidadão V;1302603;Manaus
13026030159;NA;NA;NA;NA;NA;Comunidade do Conjunto Cidadão XII - 1ª Etapa;1302603;Manaus
13026030160;NA;NA;NA;NA;NA;Comunidade do Conjunto Cidadão XII - 2ª Etapa;1302603;Manaus
13026030162;NA;NA;NA;NA;NA;Comunidade do Loteamento Vitória;1302603;Manaus
13026030163;NA;NA;NA;NA;NA;Comunidade Esperança/Santa Tereza;1302603;Manaus
13026030164;NA;NA;NA;NA;NA;Comunidade Francisca Mendes;1302603;Manaus
13026030165;NA;NA;NA;NA;NA;Comunidade Novo Reino II;1302603;Manaus
13026030166;NA;NA;NA;NA;NA;Comunidade Parque Mauá;1302603;Manaus
13026030167;NA;NA;NA;NA;NA;Comunidade Riacho Doce;1302603;Manaus
13026030169;NA;NA;NA;NA;NA;Comunidade Santa Cruz - Ig. dos Franceses;1302603;Manaus
13026030170;NA;NA;NA;NA;NA;Comunidade Santa Cruz - Laranjeiras;1302603;Manaus
13026030171;NA;NA;NA;NA;NA;Comunidade São Francisco De Assis;1302603;Manaus
13026030172;NA;NA;NA;NA;NA;Comunidade Sol Nascente;1302603;Manaus
13026030174;NA;NA;NA;NA;NA;Comunidade Vera Cruz;1302603;Manaus
13026030175;NA;NA;NA;NA;NA;Conjunto Alfredo Nascimento;1302603;Manaus
13026030176;NA;NA;NA;NA;NA;Conjunto Beco do Macedo;1302603;Manaus
13026030177;NA;NA;NA;NA;NA;Conjunto Boas Novas;1302603;Manaus
13026030178;NA;NA;NA;NA;NA;Conjunto Japiinlândia;1302603;Manaus
13026030179;NA;NA;NA;NA;NA;Conjunto Jardim Dos Barés;1302603;Manaus
13026030181;NA;NA;NA;NA;NA;Conjunto José Bonifácio;1302603;Manaus
13026030182;NA;NA;NA;NA;NA;Conjunto Lírio do Vale;1302603;Manaus
13026030183;NA;NA;NA;NA;NA;Conjunto Monte Pascoal;1302603;Manaus
13026030184;NA;NA;NA;NA;NA;Conjunto Mutirão;1302603;Manaus
13026030185;NA;NA;NA;NA;NA;Conjunto Mutirão - Amazonino Mendes A;1302603;Manaus
13026030186;NA;NA;NA;NA;NA;Conjunto Vale do Sinai;1302603;Manaus
13026030187;NA;NA;NA;NA;NA;Coroado II;1302603;Manaus
13026030188;NA;NA;NA;NA;NA;Educandos;1302603;Manaus
13026030189;NA;NA;NA;NA;NA;Estrada da Siderama;1302603;Manaus
13026030190;NA;NA;NA;NA;NA;Igarapé da Cachoeira Grande - Alvorada;1302603;Manaus
13026030191;NA;NA;NA;NA;NA;Igarapé da Paz;1302603;Manaus
13026030192;NA;NA;NA;NA;NA;Igarapé da Vila da Prata;1302603;Manaus
13026030193;NA;NA;NA;NA;NA;Igarapé do Gigante;1302603;Manaus
13026030194;NA;NA;NA;NA;NA;Igarapé do Mestre Chico A;1302603;Manaus
13026030195;NA;NA;NA;NA;NA;Igarapé do Mindú São José Operário;1302603;Manaus
13026030197;NA;NA;NA;NA;NA;Igarapé do Petrópolis;1302603;Manaus
13026030198;NA;NA;NA;NA;NA;Igarapé do Santos Dumont;1302603;Manaus
13026030199;NA;NA;NA;NA;NA;Invasão do Monte Cristo;1302603;Manaus
13026030201;NA;NA;NA;NA;NA;Loteamento Bairro Novo;1302603;Manaus
13026030202;NA;NA;NA;NA;NA;Loteamento Carijó;1302603;Manaus
13026030203;NA;NA;NA;NA;NA;Loteamento Mundo Novo;1302603;Manaus
13026030204;NA;NA;NA;NA;NA;Loteamento Novo Aleixo;1302603;Manaus
13026030205;NA;NA;NA;NA;NA;Comunidade Gustavo Nascimento;1302603;Manaus
13026030206;NA;NA;NA;NA;NA;Loteamento Riacho Doce I;1302603;Manaus
13026030207;NA;NA;NA;NA;NA;Nossa Senhora Aparecida;1302603;Manaus
13026030208;NA;NA;NA;NA;NA;Novo Israel;1302603;Manaus
13026030209;NA;NA;NA;NA;NA;Núcleo III;1302603;Manaus
13026030210;NA;NA;NA;NA;NA;Parque Das Laranjeiras;1302603;Manaus
13026030211;NA;NA;NA;NA;NA;Praça 14 de Janeiro A;1302603;Manaus
13026030212;NA;NA;NA;NA;NA;Puraquequara;1302603;Manaus
13026030213;NA;NA;NA;NA;NA;Ramal Nova Esperança;1302603;Manaus
13026030214;NA;NA;NA;NA;NA;Residencial Manoa;1302603;Manaus
13026030215;NA;NA;NA;NA;NA;Residencial Tapauá;1302603;Manaus
13026030216;NA;NA;NA;NA;NA;Rua Arapaçú;1302603;Manaus
13026030217;NA;NA;NA;NA;NA;Rua Atleta;1302603;Manaus
13026030219;NA;NA;NA;NA;NA;Rua Jonathas Pedrosa;1302603;Manaus
13026030220;NA;NA;NA;NA;NA;Rua Leonita Almeida;1302603;Manaus
13026030221;NA;NA;NA;NA;NA;Rua Major Gabriel;1302603;Manaus
13026030222;NA;NA;NA;NA;NA;Rua Pascoal Mazzilli;1302603;Manaus
13026030223;NA;NA;NA;NA;NA;Rua Pico das Águas;1302603;Manaus
13026030225;NA;NA;NA;NA;NA;Rua São Paulo;1302603;Manaus
13026030227;NA;NA;NA;NA;NA;São Geraldo;1302603;Manaus
13026030229;NA;NA;NA;NA;NA;Valparaíso 2;1302603;Manaus
13026030232;NA;NA;NA;NA;NA;Vila da Prata;1302603;Manaus
13026030234;NA;NA;NA;NA;NA;Vila Marinho;1302603;Manaus
13026030236;NA;NA;NA;NA;NA;Zumbi dos Palmares/Armando Mendes;1302603;Manaus
13026030237;NA;NA;NA;NA;NA;Comunidade Bradesco;1302603;Manaus
13026030239;NA;NA;NA;NA;NA;Cidade das Luzes;1302603;Manaus
13026030240;NA;NA;NA;NA;NA;Compensa II A;1302603;Manaus
13026030242;NA;NA;NA;NA;NA;Comunidade da Fé;1302603;Manaus
13026030243;NA;NA;NA;NA;NA;Comunidade do Conjunto Cidadão VII;1302603;Manaus
13026030244;NA;NA;NA;NA;NA;Comunidade Indígena Yauwaritê Ipixuna;1302603;Manaus
13026030245;NA;NA;NA;NA;NA;Comunidade Nova Esperança;1302603;Manaus
13026030248;NA;NA;NA;NA;NA;Comunidade Tapajós;1302603;Manaus
13026030249;NA;NA;NA;NA;NA;Comunidade União;1302603;Manaus
13026030250;NA;NA;NA;NA;NA;Comunidade União da Vitória/Retiro Marcilene;1302603;Manaus
13026030251;NA;NA;NA;NA;NA;Comunidade Vista Alegre;1302603;Manaus
13026030252;NA;NA;NA;NA;NA;Conjunto Braga Mendes;1302603;Manaus
13026030253;NA;NA;NA;NA;NA;Conjunto Francisca Mendes;1302603;Manaus
13026030254;NA;NA;NA;NA;NA;Conjunto Monte Sião/Jardim Asteca;1302603;Manaus
13026030256;NA;NA;NA;NA;NA;Conjunto Vitória Régia;1302603;Manaus
13026030257;NA;NA;NA;NA;NA;Coroado I;1302603;Manaus
13026030258;NA;NA;NA;NA;NA;Invasão Carlinhos da Carbrás;1302603;Manaus
13026030259;NA;NA;NA;NA;NA;Invasão do Janjão;1302603;Manaus
13026030261;NA;NA;NA;NA;NA;Invasão Monte Sião;1302603;Manaus
13026030262;NA;NA;NA;NA;NA;Japiinlândia;1302603;Manaus
13026030263;NA;NA;NA;NA;NA;Loteamento Fortaleza;1302603;Manaus
13026030264;NA;NA;NA;NA;NA;Loteamento Jonasa;1302603;Manaus
13026030265;NA;NA;NA;NA;NA;Loteamento Parque Rio Solimões;1302603;Manaus
13026030266;NA;NA;NA;NA;NA;Loteamento Rio Piorini III;1302603;Manaus
13026030267;NA;NA;NA;NA;NA;Matinha;1302603;Manaus
13026030268;NA;NA;NA;NA;NA;Petrópolis;1302603;Manaus
13026030270;NA;NA;NA;NA;NA;Raiz;1302603;Manaus
13026030271;NA;NA;NA;NA;NA;Rua Juarez Prado;1302603;Manaus
13026030272;NA;NA;NA;NA;NA;Rua Júlio Cesar da Costa;1302603;Manaus
13026030274;NA;NA;NA;NA;NA;Santo Antônio;1302603;Manaus
13026030275;NA;NA;NA;NA;NA;São José Operário - Etapa II - A e B;1302603;Manaus
13026030276;NA;NA;NA;NA;NA;São Raimundo;1302603;Manaus
13026030279;NA;NA;NA;NA;NA;Cidade Nova;1302603;Manaus
13026030280;NA;NA;NA;NA;NA;Mauazinho;1302603;Manaus
13026030281;NA;NA;NA;NA;NA;Zumbi dos Palmares/Nova Luz;1302603;Manaus
13026030282;NA;NA;NA;NA;NA;Invasão União;1302603;Manaus
13026030283;NA;NA;NA;NA;NA;Loteamento Paraíso Tropical;1302603;Manaus
13026030284;NA;NA;NA;NA;NA;Colônia Terra Nova/Recreio Canaã;1302603;Manaus
13026030285;NA;NA;NA;NA;NA;Beco do Posto 7;1302603;Manaus
13026030286;NA;NA;NA;NA;NA;Igarapé do Mindú - Parque 10;1302603;Manaus
13026030289;NA;NA;NA;NA;NA;Lot. Jorge Teixeira 4ª Etapa;1302603;Manaus
13026030290;NA;NA;NA;NA;NA;Igarapé da Redenção;1302603;Manaus
13026030291;NA;NA;NA;NA;NA;São Francisco;1302603;Manaus
13026030292;NA;NA;NA;NA;NA;Comunidade Urukaia;1302603;Manaus
13026030293;NA;NA;NA;NA;NA;Comunidade Itaporanga;1302603;Manaus
13026030295;NA;NA;NA;NA;NA;Parque Rio Solimões II;1302603;Manaus
13026030298;NA;NA;NA;NA;NA;São Jorge B;1302603;Manaus
13026030300;NA;NA;NA;NA;NA;Praça 14 de Janeiro B;1302603;Manaus
13026030301;NA;NA;NA;NA;NA;Compensa II B;1302603;Manaus
13026030303;NA;NA;NA;NA;NA;Alvorada I B;1302603;Manaus
13026030304;NA;NA;NA;NA;NA;Alvorada I C;1302603;Manaus
13026030305;NA;NA;NA;NA;NA;Nova Esperança B;1302603;Manaus
13026030306;NA;NA;NA;NA;NA;Conjunto Mutirão - Amazonino Mendes B;1302603;Manaus
13026030308;NA;NA;NA;NA;NA;Nova Cidade;1302603;Manaus
13026030309;NA;NA;NA;NA;NA;Igarapé do Passarinho - Monte das Oliveiras;1302603;Manaus
13026030311;NA;NA;NA;NA;NA;Redenção B;1302603;Manaus
13026030314;NA;NA;NA;NA;NA;Igarapé do Mestre Chico B;1302603;Manaus
13026030318;NA;NA;NA;NA;NA;Morro da Liberdade/Santa Luzia;1302603;Manaus
13026030319;NA;NA;NA;NA;NA;São Lázaro;1302603;Manaus
13026030320;NA;NA;NA;NA;NA;Crespo;1302603;Manaus
13026030321;NA;NA;NA;NA;NA;Loteamento João Paulo - 2ª etapa;1302603;Manaus
13026030322;NA;NA;NA;NA;NA;Rua Oriente - Alvorada;1302603;Manaus
13026030323;NA;NA;NA;NA;NA;Novo Aleixo;1302603;Manaus
13026030324;NA;NA;NA;NA;NA;Comunidade do Distrito Industrial;1302603;Manaus
13026030325;NA;NA;NA;NA;NA;Assentamento Santa Helena;1302603;Manaus
13026030327;NA;NA;NA;NA;NA;Comunidade Deus Proverá - Nova Cidade;1302603;Manaus
13029000001;NA;NA;NA;NA;NA;Invasão Nova Esperança;1302900;Maués
13032050002;NA;NA;NA;NA;NA;Bairro do Alemão;1303205;Novo Airão
13032050003;NA;NA;NA;NA;NA;Loteamento Nossa Senhora de Nazaré;1303205;Novo Airão
13034030001;NA;NA;NA;NA;NA;Lago do Macurany;1303403;Parintins
13034030002;NA;NA;NA;NA;NA;Beco Submarino;1303403;Parintins
13034030004;NA;NA;NA;NA;NA;Lago da Francesa;1303403;Parintins
13034030005;NA;NA;NA;NA;NA;Invasão União;1303403;Parintins
13034030006;NA;NA;NA;NA;NA;Bodozal - Santa Rita;1303403;Parintins
13034030007;NA;NA;NA;NA;NA;Baixa do Sapateiro;1303403;Parintins
13034030008;NA;NA;NA;NA;NA;Pascoal Allágio;1303403;Parintins
13034030009;NA;NA;NA;NA;NA;Castanheira;1303403;Parintins
13034030011;NA;NA;NA;NA;NA;Invasão Vila Amazônia;1303403;Parintins
13034030013;NA;NA;NA;NA;NA;Itaúna I/Benjamin Portal/Osvaldo;1303403;Parintins
13034030020;NA;NA;NA;NA;NA;Teixeirão;1303403;Parintins
13034030021;NA;NA;NA;NA;NA;Vila Amazônia/Campo de Areia;1303403;Parintins
13034030022;NA;NA;NA;NA;NA;Vila Amazônia/Porto;1303403;Parintins
13034030025;NA;NA;NA;NA;NA;Laide Laura;1303403;Parintins
13034030026;NA;NA;NA;NA;NA;Palmares/Alberto Mendes;1303403;Parintins
13034030027;NA;NA;NA;NA;NA;Palmares/Benjamin Rondon/Oriximiná;1303403;Parintins
13035360001;NA;NA;NA;NA;NA;Aida Mendonça;1303536;Presidente Figueiredo
13035360002;NA;NA;NA;NA;NA;Maruaga;1303536;Presidente Figueiredo
13035360003;NA;NA;NA;NA;NA;Tancredo Neves;1303536;Presidente Figueiredo
13035360005;NA;NA;NA;NA;NA;Área da SEAM;1303536;Presidente Figueiredo
13035360006;NA;NA;NA;NA;NA;Portelinha;1303536;Presidente Figueiredo
13035360007;NA;NA;NA;NA;NA;Maracajá;1303536;Presidente Figueiredo
13035690001;NA;NA;NA;NA;NA;Batistinha;1303569;Rio Preto da Eva
13035690005;NA;NA;NA;NA;NA;Bairro Morada do Sol;1303569;Rio Preto da Eva
13035690008;NA;NA;NA;NA;NA;Bairro Luciano Martins;1303569;Rio Preto da Eva
13035690009;NA;NA;NA;NA;NA;Monte Castelo I;1303569;Rio Preto da Eva
13035690010;NA;NA;NA;NA;NA;Monte Castelo II;1303569;Rio Preto da Eva
13037000001;NA;NA;NA;NA;NA;Igarapé do Franco;1303700;Santo Antônio do Içá
13037000002;NA;NA;NA;NA;NA;Invasão;1303700;Santo Antônio do Içá
13037000003;NA;NA;NA;NA;NA;Planalto;1303700;Santo Antônio do Içá
13037000004;NA;NA;NA;NA;NA;Santa Etelvina II;1303700;Santo Antônio do Içá
13037000005;NA;NA;NA;NA;NA;São José;1303700;Santo Antônio do Içá
13037000006;NA;NA;NA;NA;NA;Taracuá;1303700;Santo Antônio do Içá
13040620001;NA;NA;NA;NA;NA;Igarapé Santo Antonio;1304062;Tabatinga
13040620002;NA;NA;NA;NA;NA;Beco T11 e T12;1304062;Tabatinga
13040620003;NA;NA;NA;NA;NA;Comara;1304062;Tabatinga
13040620004;NA;NA;NA;NA;NA;São Jorge;1304062;Tabatinga
13040620008;NA;NA;NA;NA;NA;Comunidade Lazarito;1304062;Tabatinga
13040620011;NA;NA;NA;NA;NA;Comunidade Nova Aliança;1304062;Tabatinga
13040620012;NA;NA;NA;NA;NA;Novo Progresso;1304062;Tabatinga
13040620013;NA;NA;NA;NA;NA;Invasão da Dona Branca;1304062;Tabatinga
13040620014;NA;NA;NA;NA;NA;Cristo Rei;1304062;Tabatinga
13040620015;NA;NA;NA;NA;NA;Área do IFAM;1304062;Tabatinga
13042030003;NA;NA;NA;NA;NA;Igarapé Xidarini;1304203;Tefé
13042030004;NA;NA;NA;NA;NA;São José A;1304203;Tefé
13042030005;NA;NA;NA;NA;NA;Lago de Tefé;1304203;Tefé
13042030006;NA;NA;NA;NA;NA;Nova Esperança;1304203;Tefé
13042030007;NA;NA;NA;NA;NA;Nossa Senhora de Fátima;1304203;Tefé
13042030008;NA;NA;NA;NA;NA;Vila Nova/Vila Pescoço;1304203;Tefé
13042030009;NA;NA;NA;NA;NA;Igarapé do São Raimundo;1304203;Tefé
13042030010;NA;NA;NA;NA;NA;Colônia Ventura;1304203;Tefé
13042030011;NA;NA;NA;NA;NA;Centro;1304203;Tefé
13042030013;NA;NA;NA;NA;NA;São Raimundo;1304203;Tefé
13042030014;NA;NA;NA;NA;NA;São José B;1304203;Tefé
13042370001;NA;NA;NA;NA;NA;Santa Clara;1304237;Tonantins
13042370002;NA;NA;NA;NA;NA;Santo Expedito;1304237;Tonantins
13043020001;NA;NA;NA;NA;NA;Grande Vitória;1304302;Urucará
13044010001;NA;NA;NA;NA;NA;Lotamento do Berg;1304401;Urucurituba
13044010002;NA;NA;NA;NA;NA;Bairro do Berg;1304401;Urucurituba
13044010003;NA;NA;NA;NA;NA;Nova Conquista;1304401;Urucurituba
14001000001;NA;NA;NA;NA;NA;Monte das Oliveiras;1400100;Boa Vista
14001000003;NA;NA;NA;NA;NA;Ocupação no Bairro Aracelis;1400100;Boa Vista
14001000004;NA;NA;NA;NA;NA;Nova Esperança (Anchietão);1400100;Boa Vista
14001000005;NA;NA;NA;NA;NA;Pedra Pintada;1400100;Boa Vista
14001000009;NA;NA;NA;NA;NA;Conjunto Estrela Brilhante;1400100;Boa Vista
14001000012;NA;NA;NA;NA;NA;Ocupação no Hélio Campos;1400100;Boa Vista
14001000013;NA;NA;NA;NA;NA;Ocupação no fim da Alameda Antares;1400100;Boa Vista
14001000017;NA;NA;NA;NA;NA;João de Barro;1400100;Boa Vista
14001000018;NA;NA;NA;NA;NA;Loteamentos no bairro Helio Campos II;1400100;Boa Vista
14001000019;NA;NA;NA;NA;NA;Nova Vida;1400100;Boa Vista
15001070001;NA;NA;NA;NA;NA;Algodoal;1500107;Abaetetuba
15001070002;NA;NA;NA;NA;NA;São João;1500107;Abaetetuba
15002060001;NA;NA;NA;NA;NA;Cacoal;1500206;Acará
15002060002;NA;NA;NA;NA;NA;Alegria;1500206;Acará
15002060003;NA;NA;NA;NA;NA;São Judas I;1500206;Acará
15002060004;NA;NA;NA;NA;NA;Júlio César;1500206;Acará
15002060005;NA;NA;NA;NA;NA;Pantanal;1500206;Acará
15002060006;NA;NA;NA;NA;NA;São Judas II;1500206;Acará
15002060007;NA;NA;NA;NA;NA;Vila Nova;1500206;Acará
15002060008;NA;NA;NA;NA;NA;Aterro do Flamengo;1500206;Acará
15003050001;NA;NA;NA;NA;NA;Capim - Marinho;1500305;Afuá
15005030001;NA;NA;NA;NA;NA;Pontes do Cai N´Água;1500503;Almeirim
15005030002;NA;NA;NA;NA;NA;Almeirim 2;1500503;Almeirim
15006020001;NA;NA;NA;NA;NA;Paixão de Cristo;1500602;Altamira
15006020006;NA;NA;NA;NA;NA;Loteamento Ayrton Senna;1500602;Altamira
15006020008;NA;NA;NA;NA;NA;São Domingos;1500602;Altamira
15006020009;NA;NA;NA;NA;NA;Jardim Primavera;1500602;Altamira
15006020010;NA;NA;NA;NA;NA;Lama Negra;1500602;Altamira
15006020011;NA;NA;NA;NA;NA;Nova Altamira;1500602;Altamira
15008000001;NA;NA;NA;NA;NA;Jardim Abolição;1500800;Ananindeua
15008000002;NA;NA;NA;NA;NA;Heliolândia Urbana;1500800;Ananindeua
15008000004;NA;NA;NA;NA;NA;Área do Japonês;1500800;Ananindeua
15008000006;NA;NA;NA;NA;NA;Águas Lindas I;1500800;Ananindeua
15008000007;NA;NA;NA;NA;NA;Quinta das Carmitas;1500800;Ananindeua
15008000008;NA;NA;NA;NA;NA;Jardim Jader Barbalho;1500800;Ananindeua
15008000009;NA;NA;NA;NA;NA;Maguari-Açu II;1500800;Ananindeua
15008000010;NA;NA;NA;NA;NA;Francisquinho;1500800;Ananindeua
15008000011;NA;NA;NA;NA;NA;Riacho Doce;1500800;Ananindeua
15008000013;NA;NA;NA;NA;NA;Floresta Parque;1500800;Ananindeua
15008000014;NA;NA;NA;NA;NA;Sare;1500800;Ananindeua
15008000016;NA;NA;NA;NA;NA;Curucambá;1500800;Ananindeua
15008000017;NA;NA;NA;NA;NA;Atalaia;1500800;Ananindeua
15008000018;NA;NA;NA;NA;NA;Roraima - Amapá;1500800;Ananindeua
15008000019;NA;NA;NA;NA;NA;Lago Azul;1500800;Ananindeua
15008000020;NA;NA;NA;NA;NA;EMOPS;1500800;Ananindeua
15008000021;NA;NA;NA;NA;NA;Tóquio;1500800;Ananindeua
15008000022;NA;NA;NA;NA;NA;Ocupação do V;1500800;Ananindeua
15008000023;NA;NA;NA;NA;NA;Jibóia Branca;1500800;Ananindeua
15008000024;NA;NA;NA;NA;NA;Monte das Oliveiras;1500800;Ananindeua
15008000025;NA;NA;NA;NA;NA;Quarenta Horas;1500800;Ananindeua
15008000026;NA;NA;NA;NA;NA;28 de Agosto;1500800;Ananindeua
15008000028;NA;NA;NA;NA;NA;Levilândia;1500800;Ananindeua
15008000029;NA;NA;NA;NA;NA;Terra Santa I;1500800;Ananindeua
15008000030;NA;NA;NA;NA;NA;Coqueiro I;1500800;Ananindeua
15008000032;NA;NA;NA;NA;NA;Una;1500800;Ananindeua
15008000033;NA;NA;NA;NA;NA;Jaderlândia II;1500800;Ananindeua
15008000034;NA;NA;NA;NA;NA;Residencial Carlos Marighela;1500800;Ananindeua
15008000035;NA;NA;NA;NA;NA;Loteamento Ayrton Sena;1500800;Ananindeua
15008000036;NA;NA;NA;NA;NA;Antônio Conselheiro;1500800;Ananindeua
15008000037;NA;NA;NA;NA;NA;Jardim Vitória - Maguari Açu;1500800;Ananindeua
15008000038;NA;NA;NA;NA;NA;Icuí-Laranjeira I;1500800;Ananindeua
15008000039;NA;NA;NA;NA;NA;Parque Icuí I;1500800;Ananindeua
15008000040;NA;NA;NA;NA;NA;Cana Brava;1500800;Ananindeua
15008000041;NA;NA;NA;NA;NA;Maguari;1500800;Ananindeua
15008000042;NA;NA;NA;NA;NA;PAAR;1500800;Ananindeua
15008000043;NA;NA;NA;NA;NA;Samambaia;1500800;Ananindeua
15008000044;NA;NA;NA;NA;NA;Jardim Amazônia;1500800;Ananindeua
15008000045;NA;NA;NA;NA;NA;Conjunto Girassol;1500800;Ananindeua
15008000046;NA;NA;NA;NA;NA;Olga Benário;1500800;Ananindeua
15008000047;NA;NA;NA;NA;NA;Águas Brancas;1500800;Ananindeua
15008000048;NA;NA;NA;NA;NA;Malvinas I;1500800;Ananindeua
15008000049;NA;NA;NA;NA;NA;Elo Perdido I;1500800;Ananindeua
15008000050;NA;NA;NA;NA;NA;Park Daniel Reis;1500800;Ananindeua
15008000051;NA;NA;NA;NA;NA;Jardim Samambaia;1500800;Ananindeua
15008000052;NA;NA;NA;NA;NA;Chácara Nova União;1500800;Ananindeua
15008000053;NA;NA;NA;NA;NA;Jarderlândia;1500800;Ananindeua
15008000054;NA;NA;NA;NA;NA;São Judas Tadeu;1500800;Ananindeua
15008000055;NA;NA;NA;NA;NA;Heliolândia Rural;1500800;Ananindeua
15008000057;NA;NA;NA;NA;NA;Xapuri;1500800;Ananindeua
15008000058;NA;NA;NA;NA;NA;Moara Jerusalém;1500800;Ananindeua
15008000059;NA;NA;NA;NA;NA;Cajuí;1500800;Ananindeua
15008000060;NA;NA;NA;NA;NA;Parque Icuí II;1500800;Ananindeua
15008000061;NA;NA;NA;NA;NA;Boa Vista;1500800;Ananindeua
15008000062;NA;NA;NA;NA;NA;Jardim Florestal;1500800;Ananindeua
15008000063;NA;NA;NA;NA;NA;Jardim Nova Esperança;1500800;Ananindeua
15008000064;NA;NA;NA;NA;NA;Jardim Nova Vida;1500800;Ananindeua
15008000065;NA;NA;NA;NA;NA;Brasília;1500800;Ananindeua
15008000066;NA;NA;NA;NA;NA;Nova República;1500800;Ananindeua
15008000069;NA;NA;NA;NA;NA;Julia Seffer;1500800;Ananindeua
15008000070;NA;NA;NA;NA;NA;Jader Barbalho;1500800;Ananindeua
15008000071;NA;NA;NA;NA;NA;Machado de Assis II;1500800;Ananindeua
15008000072;NA;NA;NA;NA;NA;Providência I;1500800;Ananindeua
15008000074;NA;NA;NA;NA;NA;Uirapuru;1500800;Ananindeua
15008000075;NA;NA;NA;NA;NA;Vale Verde;1500800;Ananindeua
15008000076;NA;NA;NA;NA;NA;Paraíso de Deus;1500800;Ananindeua
15008000077;NA;NA;NA;NA;NA;Nova Jerusalém - BR;1500800;Ananindeua
15008000078;NA;NA;NA;NA;NA;Jardim VItória Curuçambá;1500800;Ananindeua
15008000079;NA;NA;NA;NA;NA;Jardim Providência;1500800;Ananindeua
15008000080;NA;NA;NA;NA;NA;Nova Zelândia;1500800;Ananindeua
15008000081;NA;NA;NA;NA;NA;Portelinha Distrito;1500800;Ananindeua
15008000082;NA;NA;NA;NA;NA;Santa Maria;1500800;Ananindeua
15008000083;NA;NA;NA;NA;NA;Nova Aliança;1500800;Ananindeua
15008000084;NA;NA;NA;NA;NA;Nova Helderlândia;1500800;Ananindeua
15008000085;NA;NA;NA;NA;NA;Parque Modelo;1500800;Ananindeua
15008000086;NA;NA;NA;NA;NA;Fábio Figueiras;1500800;Ananindeua
15008000087;NA;NA;NA;NA;NA;Área dos Correios;1500800;Ananindeua
15008000089;NA;NA;NA;NA;NA;Ocupação da Peracchi;1500800;Ananindeua
15008000091;NA;NA;NA;NA;NA;Todos os Santos;1500800;Ananindeua
15008000092;NA;NA;NA;NA;NA;Machado de Assis;1500800;Ananindeua
15008000093;NA;NA;NA;NA;NA;Vila Esperança;1500800;Ananindeua
15008000094;NA;NA;NA;NA;NA;Warislândia;1500800;Ananindeua
15008000096;NA;NA;NA;NA;NA;Tauari;1500800;Ananindeua
15008000097;NA;NA;NA;NA;NA;Jardim Vitória;1500800;Ananindeua
15008000098;NA;NA;NA;NA;NA;Conjunto Orla;1500800;Ananindeua
15008000099;NA;NA;NA;NA;NA;Conjunto Uirapuru;1500800;Ananindeua
15008000100;NA;NA;NA;NA;NA;Cristo Rei 2;1500800;Ananindeua
15008000101;NA;NA;NA;NA;NA;Cristo Redentor;1500800;Ananindeua
15008000103;NA;NA;NA;NA;NA;Açude Maguari;1500800;Ananindeua
15008000104;NA;NA;NA;NA;NA;Campo do Maguari;1500800;Ananindeua
15008000105;NA;NA;NA;NA;NA;Parque Sertanejo;1500800;Ananindeua
15008000106;NA;NA;NA;NA;NA;Conjunto Grajaú;1500800;Ananindeua
15008000107;NA;NA;NA;NA;NA;Santa Helena;1500800;Ananindeua
15008000108;NA;NA;NA;NA;NA;José Araújo;1500800;Ananindeua
15008000109;NA;NA;NA;NA;NA;Helderlândia Distrito;1500800;Ananindeua
15008000110;NA;NA;NA;NA;NA;Novo Horizonte-Águas Lindas;1500800;Ananindeua
15008000111;NA;NA;NA;NA;NA;Novo Horizonte - BR;1500800;Ananindeua
15008000112;NA;NA;NA;NA;NA;Jardim Dom Bosco;1500800;Ananindeua
15008000113;NA;NA;NA;NA;NA;Riacho Belo;1500800;Ananindeua
15008000114;NA;NA;NA;NA;NA;Malvinas II;1500800;Ananindeua
15008000115;NA;NA;NA;NA;NA;Manoel Pantoja;1500800;Ananindeua
15008000117;NA;NA;NA;NA;NA;Oziel Alves Pereira;1500800;Ananindeua
15008000118;NA;NA;NA;NA;NA;Vila Nascimento Lado Esquerdo;1500800;Ananindeua
15008000119;NA;NA;NA;NA;NA;Vila Nascimento Lado Direito;1500800;Ananindeua
15008000120;NA;NA;NA;NA;NA;Novo Maguari;1500800;Ananindeua
15008000121;NA;NA;NA;NA;NA;Campo do Urubu;1500800;Ananindeua
15008000122;NA;NA;NA;NA;NA;Nova Jerusalém - Curuçambá;1500800;Ananindeua
15008000123;NA;NA;NA;NA;NA;Jardim Helder Barbalho;1500800;Ananindeua
15008000124;NA;NA;NA;NA;NA;Jardim das Castanheiras;1500800;Ananindeua
15008000125;NA;NA;NA;NA;NA;Parque Anne;1500800;Ananindeua
15008000126;NA;NA;NA;NA;NA;Terra Prometida;1500800;Ananindeua
15008000127;NA;NA;NA;NA;NA;Conjunto Guajará II;1500800;Ananindeua
15008000128;NA;NA;NA;NA;NA;Guerreiro de Jeová;1500800;Ananindeua
